DriverAge1,LicenceType,DeclineReason,Acceptable,ProvisFlag
79,P,Decline - Driver Age,0,1
54,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
63,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
70,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
54,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
70,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
55,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
54,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
55,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
63,P,Decline - Driver Age,0,1
89,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
55,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
63,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
70,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
55,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
54,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
91,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
97,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
90,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
58,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
84,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
93,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
28,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
32,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
75,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
51,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
86,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
63,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
62,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
48,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
56,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
45,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
38,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
52,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
40,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
67,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
83,P,Decline - Driver Age,0,1
39,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
31,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
80,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
36,P,Decline - Driver Age,0,1
100,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
66,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
41,P,Decline - Driver Age,0,1
35,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
87,P,Decline - Driver Age,0,1
69,P,Decline - Driver Age,0,1
73,P,Decline - Driver Age,0,1
29,P,Decline - Driver Age,0,1
34,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
85,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
92,P,Decline - Driver Age,0,1
96,P,Decline - Driver Age,0,1
82,P,Decline - Driver Age,0,1
53,P,Decline - Driver Age,0,1
26,P,Decline - Driver Age,0,1
65,P,Decline - Driver Age,0,1
71,P,Decline - Driver Age,0,1
72,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
37,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
76,P,Decline - Driver Age,0,1
30,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
57,P,Decline - Driver Age,0,1
88,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
59,P,Decline - Driver Age,0,1
44,P,Decline - Driver Age,0,1
43,P,Decline - Driver Age,0,1
94,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
46,P,Decline - Driver Age,0,1
61,P,Decline - Driver Age,0,1
95,P,Decline - Driver Age,0,1
54,P,Decline - Driver Age,0,1
81,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
77,P,Decline - Driver Age,0,1
50,P,Decline - Driver Age,0,1
79,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
99,P,Decline - Driver Age,0,1
78,P,Decline - Driver Age,0,1
74,P,Decline - Driver Age,0,1
55,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
98,P,Decline - Driver Age,0,1
60,P,Decline - Driver Age,0,1
47,P,Decline - Driver Age,0,1
33,P,Decline - Driver Age,0,1
27,P,Decline - Driver Age,0,1
64,P,Decline - Driver Age,0,1
42,P,Decline - Driver Age,0,1
68,P,Decline - Driver Age,0,1
49,P,Decline - Driver Age,0,1
